S!URX!JP1!6!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS489\@\CAPTURE TUTORIAL2\.\XTEND-DIGI-MODEM.Normal\(chips)!XTEND-DIGI-MODEM_XTEND-DIGI-MODEM_XTEND-DIGI-MODEM!!!F7!\DO\!!!!!
S!GND!JP1!1!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS489\@\CAPTURE TUTORIAL2\.\XTEND-DIGI-MODEM.Normal\(chips)!XTEND-DIGI-MODEM_XTEND-DIGI-MODEM_XTEND-DIGI-MODEM!!!F7!\GND\!!!!!
S!!JP1!3!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS489\@\CAPTURE TUTORIAL2\.\XTEND-DIGI-MODEM.Normal\(chips)!XTEND-DIGI-MODEM_XTEND-DIGI-MODEM_XTEND-DIGI-MODEM!!!F7!\GPO2\!!!!!
S!RTS!JP1!10!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS489\@\CAPTURE TUTORIAL2\.\XTEND-DIGI-MODEM.Normal\(chips)!XTEND-DIGI-MODEM_XTEND-DIGI-MODEM_XTEND-DIGI-MODEM!!!F7!\RTS\!!!!!
S!SHDN!JP1!7!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS489\@\CAPTURE TUTORIAL2\.\XTEND-DIGI-MODEM.Normal\(chips)!XTEND-DIGI-MODEM_XTEND-DIGI-MODEM_XTEND-DIGI-MODEM!!!F7!\SHDN\!!!!!
S!!JP1!8!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS489\@\CAPTURE TUTORIAL2\.\XTEND-DIGI-MODEM.Normal\(chips)!XTEND-DIGI-MODEM_XTEND-DIGI-MODEM_XTEND-DIGI-MODEM!!!F7!\SLEEP\!!!!!
S!!JP1!4!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS489\@\CAPTURE TUTORIAL2\.\XTEND-DIGI-MODEM.Normal\(chips)!XTEND-DIGI-MODEM_XTEND-DIGI-MODEM_XTEND-DIGI-MODEM!!!F7!\TX_PWR\!!!!!
S!VBUS!JP1!2!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS489\@\CAPTURE TUTORIAL2\.\XTEND-DIGI-MODEM.Normal\(chips)!XTEND-DIGI-MODEM_XTEND-DIGI-MODEM_XTEND-DIGI-MODEM!!!F7!\VCC\!!!!!
S!N01899!MAIN_PWR!2!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS814\@\DISCRETE\.\LED.Normal\(chips)!LED_LED_LNJ_LED!!!F5!\ANODE\!!!!!
S!GND!MAIN_PWR!1!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS814\@\DISCRETE\.\LED.Normal\(chips)!LED_LED_LNJ_LED!!!F5!\CATHODE\!!!!!
S!3.3V!R1!1!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS773\@\DISCRETE\.\RESISTOR.Normal\(chips)!RESISTOR_0402-RES_DISCRETE_150!!!F4!\1\!!!!!
S!N01899!R1!2!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS773\@\DISCRETE\.\RESISTOR.Normal\(chips)!RESISTOR_0402-RES_DISCRETE_150!!!F4!\2\!!!!!
S!N02189!R2!1!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS789\@\DISCRETE\.\RESISTOR.Normal\(chips)!RESISTOR_0402-RES_DISCRETE_56K!!!F3!\1\!!!!!
S!3.3V!R2!2!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS789\@\DISCRETE\.\RESISTOR.Normal\(chips)!RESISTOR_0402-RES_DISCRETE_56K!!!F3!\2\!!!!!
S!VBUS!U1!6!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS951\@\CAPTURE_TUTORIAL\.\LT1965EMS8E-1P5_1.Normal\(chips)!LT1965EMS8E-1P5_1_LT1965EMS8E-1.5_MSOP_8_ADI_LT1965EMS8E-1P5!!!F2!\*SHDN\!!!!!
S!GND!U1!4!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS951\@\CAPTURE_TUTORIAL\.\LT1965EMS8E-1P5_1.Normal\(chips)!LT1965EMS8E-1P5_1_LT1965EMS8E-1.5_MSOP_8_ADI_LT1965EMS8E-1P5!!!F2!\GND\!!!!!
S!GND!U1!5!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS951\@\CAPTURE_TUTORIAL\.\LT1965EMS8E-1P5_1.Normal\(chips)!LT1965EMS8E-1P5_1_LT1965EMS8E-1.5_MSOP_8_ADI_LT1965EMS8E-1P5!!!F2!\GND_1\!!!!!
S!VBUS!U1!7!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS951\@\CAPTURE_TUTORIAL\.\LT1965EMS8E-1P5_1.Normal\(chips)!LT1965EMS8E-1P5_1_LT1965EMS8E-1.5_MSOP_8_ADI_LT1965EMS8E-1P5!!!F2!\IN\!!!!!
S!VBUS!U1!8!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS951\@\CAPTURE_TUTORIAL\.\LT1965EMS8E-1P5_1.Normal\(chips)!LT1965EMS8E-1P5_1_LT1965EMS8E-1.5_MSOP_8_ADI_LT1965EMS8E-1P5!!!F2!\IN_1\!!!!!
S!3.3V!U1!1!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS951\@\CAPTURE_TUTORIAL\.\LT1965EMS8E-1P5_1.Normal\(chips)!LT1965EMS8E-1P5_1_LT1965EMS8E-1.5_MSOP_8_ADI_LT1965EMS8E-1P5!!!F2!\OUT\!!!!!
S!3.3V!U1!2!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS951\@\CAPTURE_TUTORIAL\.\LT1965EMS8E-1P5_1.Normal\(chips)!LT1965EMS8E-1P5_1_LT1965EMS8E-1.5_MSOP_8_ADI_LT1965EMS8E-1P5!!!F2!\OUT_1\!!!!!
S!3.3V!U1!3!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS951\@\CAPTURE_TUTORIAL\.\LT1965EMS8E-1P5_1.Normal\(chips)!LT1965EMS8E-1P5_1_LT1965EMS8E-1.5_MSOP_8_ADI_LT1965EMS8E-1P5!!!F2!\SENSE/ADJ*\!!!!!
S!D+!X1!D+!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS369\@\CAPTURE TUTORIAL2\.\USB-MICROB.Normal\(chips)!USB-MICROB_USB-MICROB_USB-B!!!F1!\D+\!!!!!
S!D-!X1!D-!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS369\@\CAPTURE TUTORIAL2\.\USB-MICROB.Normal\(chips)!USB-MICROB_USB-MICROB_USB-B!!!F1!\D-\!!!!!
S!GND!X1!GND!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS369\@\CAPTURE TUTORIAL2\.\USB-MICROB.Normal\(chips)!USB-MICROB_USB-MICROB_USB-B!!!F1!\GND\!!!!!
S!!X1!MT1!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS369\@\CAPTURE TUTORIAL2\.\USB-MICROB.Normal\(chips)!USB-MICROB_USB-MICROB_USB-B!!!F1!\MT1\!!!!!
S!!X1!MT2!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS369\@\CAPTURE TUTORIAL2\.\USB-MICROB.Normal\(chips)!USB-MICROB_USB-MICROB_USB-B!!!F1!\MT2\!!!!!
S!!X1!MT3!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS369\@\CAPTURE TUTORIAL2\.\USB-MICROB.Normal\(chips)!USB-MICROB_USB-MICROB_USB-B!!!F1!\MT3\!!!!!
S!!X1!MT4!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS369\@\CAPTURE TUTORIAL2\.\USB-MICROB.Normal\(chips)!USB-MICROB_USB-MICROB_USB-B!!!F1!\MT4\!!!!!
S!!X1!P_1!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS369\@\CAPTURE TUTORIAL2\.\USB-MICROB.Normal\(chips)!USB-MICROB_USB-MICROB_USB-B!!!F1!\P_1\!!!!!
S!!X1!P_2!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS369\@\CAPTURE TUTORIAL2\.\USB-MICROB.Normal\(chips)!USB-MICROB_USB-MICROB_USB-B!!!F1!\P_2\!!!!!
S!!X1!ID!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS369\@\CAPTURE TUTORIAL2\.\USB-MICROB.Normal\(chips)!USB-MICROB_USB-MICROB_USB-B!!!F1!\USBID\!!!!!
S!VBUS!X1!VBUS!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS369\@\CAPTURE TUTORIAL2\.\USB-MICROB.Normal\(chips)!USB-MICROB_USB-MICROB_USB-B!!!F1!\VBUS\!!!!!
S!N02098!Y1!1!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS591\@\CAPTURE TUTORIAL2\.\CRYSTAL.Normal\(chips)!CRYSTAL_CRYSTAL-SMD_8MHZ!!!F0!\1\!!!!!
S!N02102!Y1!3!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS591\@\CAPTURE TUTORIAL2\.\CRYSTAL.Normal\(chips)!CRYSTAL_CRYSTAL-SMD_8MHZ!!!F0!\3\!!!!!
S!GND!Y1!2!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS591\@\CAPTURE TUTORIAL2\.\CRYSTAL.Normal\(chips)!CRYSTAL_CRYSTAL-SMD_8MHZ!!!F0!\GND_2\!!!!!
S!GND!Y1!4!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS591\@\CAPTURE TUTORIAL2\.\CRYSTAL.Normal\(chips)!CRYSTAL_CRYSTAL-SMD_8MHZ!!!F0!\GND_4\!!!!!
S!RESET!JP2!1!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS554\@\CAPTURE TUTORIAL2\.\M06_LOCK.Normal\(chips)!M06_LOCK_1X06_LOCK_PIC 32 PROG!!!F6!\1\!!!!!
S!3.3V!JP2!2!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS554\@\CAPTURE TUTORIAL2\.\M06_LOCK.Normal\(chips)!M06_LOCK_1X06_LOCK_PIC 32 PROG!!!F6!\2\!!!!!
S!GND!JP2!3!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS554\@\CAPTURE TUTORIAL2\.\M06_LOCK.Normal\(chips)!M06_LOCK_1X06_LOCK_PIC 32 PROG!!!F6!\3\!!!!!
S!PROG1!JP2!4!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS554\@\CAPTURE TUTORIAL2\.\M06_LOCK.Normal\(chips)!M06_LOCK_1X06_LOCK_PIC 32 PROG!!!F6!\4\!!!!!
S!PROG0!JP2!5!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS554\@\CAPTURE TUTORIAL2\.\M06_LOCK.Normal\(chips)!M06_LOCK_1X06_LOCK_PIC 32 PROG!!!F6!\5\!!!!!
S!!JP2!6!@\CAPTURE_TUTORIAL\.\SCHEMATIC1\(sch_1):\INS554\@\CAPTURE TUTORIAL2\.\M06_LOCK.Normal\(chips)!M06_LOCK_1X06_LOCK_PIC 32 PROG!!!F6!\6\!!!!!
